sentence_id,words,labels
1138,greatest,PRED
1138,age,ASP
1139,do,O
1139,ac,OBJ
1139,milan,OBJ
1139,and,O
1139,inter,OBJ
1139,milan,OBJ
1139,share,O
1139,the,O
1139,same,PRED
1139,stadium,ASP
1141,what,O
1141,is,O
1141,the,O
1141,biggest,PRED
1141,and,O
1141,loudest,PRED
1141,subwoofer,OBJ
1141,ever,OBJ
1141,made,OBJ
1142,where,O
1142,is,O
1142,the,O
1142,best,PRED
1142,place,OBJ
1142,to,OBJ
1142,buy,OBJ
1142,decent,OBJ
1142,fruit,OBJ
1142,in,OBJ
1142,the,OBJ
1142,west,OBJ
1142,end,OBJ
1142,of,OBJ
1142,toronto,OBJ
1143,what,O
1143,is,O
1143,your,ASP
1143,most,PRED
1143,hidden,ASP
1143,and,ASP
1143,deepest,ASP
1143,secret,OBJ
1143,that,OBJ
1143,you,OBJ
1143,want,OBJ
1143,to,OBJ
1143,share,OBJ
1145,who,OBJ
1145,did,O
1145,the,O
1145,patriots,ASP
1145,play,ASP
1145,first,PRED
1145,this,ASP
1145,season,ASP
1149,what,O
1149,are,O
1149,some,O
1149,common,PRED
1149,ways,OBJ
1149,to,OBJ
1149,relieve,OBJ
1149,stress,OBJ
1150,which,O
1150,is,O
1150,the,O
1150,oldest,PRED
1150,republic,OBJ
1150,in,OBJ
1150,the,OBJ
1150,world,OBJ
1151,who,OBJ
1151,holds,O
1151,the,O
1151,record,O
1151,for,O
1151,the,O
1151,most,PRED
1151,number,ASP
1151,one,ASP
1151,hits,ASP
1154,apart,O
1154,from,O
1154,uninstalling,O
1154,apps,O
1154,what,O
1154,is,O
1154,the,O
1154,best,PRED
1154,way,OBJ
1154,to,OBJ
1154,free,OBJ
1154,up,OBJ
1154,memory,OBJ
1154,space,OBJ
1154,on,OBJ
1154,my,OBJ
1154,android,OBJ
1154,phone,OBJ
1155,what,O
1155,is,O
1155,the,O
1155,difference,PRED
1155,between,O
1155,leafhopper,OBJ
1155,and,O
1155,grasshopper,OBJ
1156,which,O
1156,is,O
1156,the,O
1156,best,PRED
1156,phone,OBJ
1156,under,OBJ
1156,15000,OBJ
1156,rs,OBJ
1157,what,O
1157,are,O
1157,the,O
1157,largest,PRED
1157,denomination,OBJ
1157,bills,OBJ
1158,what,O
1158,is,O
1158,the,O
1158,most,PRED
1158,selfish,ASP
1158,thing,OBJ
1158,a,OBJ
1158,human,OBJ
1158,being,OBJ
1158,can,OBJ
1158,do,OBJ
1159,what,O
1159,is,O
1159,the,O
1159,highest,PRED
1159,classification,OBJ
1159,category,OBJ
1159,in,OBJ
1159,the,OBJ
1159,linnaean,OBJ
1159,system,OBJ
1160,what,O
1160,are,O
1160,some,PRED
1160,good,PRED
1160,mutual,OBJ
1160,funds,OBJ
1160,to,O
1160,invest,ASP
1160,in,ASP
1160,at,ASP
1160,the,ASP
1160,moment,ASP
1161,what,O
1161,s,O
1161,the,O
1161,difference,PRED
1161,between,O
1161,infj,OBJ
1161,and,O
1161,infp,OBJ
1163,which,O
1163,is,O
1163,the,O
1163,best,PRED
1163,courier,OBJ
1163,company,OBJ
1163,in,OBJ
1163,india,OBJ
1164,what,O
1164,is,O
1164,the,O
1164,hardest,PRED
1164,sport,OBJ
1164,in,OBJ
1164,the,OBJ
1164,world,OBJ
1164,of,OBJ
1164,gymnastics,OBJ
1164,and,O
1164,why,O
1164,is,O
1164,it,O
1164,the,O
1164,hardest,O
1165,what,O
1165,are,O
1165,the,O
1165,differences,PRED
1165,between,O
1165,microsoft,OBJ
1165,sde,OBJ
1165,interview,OBJ
1165,vs,O
1165,microsoft,OBJ
1165,sdet,OBJ
1165,interview,OBJ
1165,and,O
1165,resources,O
1165,to,O
1165,study,O
1166,who,OBJ
1166,has,O
1166,won,O
1166,the,O
1166,most,PRED
1166,eurovision,ASP
1166,song,ASP
1166,contests,ASP
1167,who,OBJ
1167,has,O
1167,the,O
1167,most,PRED
1167,championships,ASP
1167,in,ASP
1167,the,ASP
1167,nba,ASP
1169,who,O
1169,was,O
1169,the,O
1169,first,PRED
1169,indian,OBJ
1169,film,OBJ
1169,maker,OBJ
1169,to,O
1169,be,ASP
1169,honoured,ASP
1169,with,ASP
1169,the,ASP
1169,magsaysay,ASP
1169,award,ASP
1170,what,O
1170,is,O
1170,the,O
1170,best,PRED
1170,torrent,OBJ
1170,site,OBJ
1170,for,OBJ
1170,tv,OBJ
1170,series,OBJ
1170,and,OBJ
1170,episodes,OBJ
1171,which,O
1171,are,O
1171,the,O
1171,best,PRED
1171,universities,OBJ
1171,for,O
1171,engineering,ASP
1171,in,ASP
1171,usa,ASP
1172,which,O
1172,is,O
1172,the,O
1172,biggest,PRED
1172,prime,OBJ
1172,number,OBJ
1173,when,O
1173,i,O
1173,have,O
1173,the,O
1173,choice,O
1173,should,O
1173,i,O
1173,choose,O
1173,traveling,OBJ
1173,on,OBJ
1173,an,OBJ
1173,airbus,OBJ
1173,340,OBJ
1173,330,OBJ
1173,or,O
1173,a,O
1173,boeing,OBJ
1173,777,OBJ
1175,what,O
1175,is,O
1175,the,O
1175,sahara,OBJ
1175,and,O
1175,how,O
1175,do,O
1175,the,O
1175,average,ASP
1175,temperatures,ASP
1175,there,O
1175,compare,PRED
1175,to,O
1175,the,O
1175,ones,O
1175,in,O
1175,the,O
1175,mojave,OBJ
1175,desert,OBJ
1177,what,O
1177,is,O
1177,the,O
1177,smallest,PRED
1177,prime,OBJ
1177,number,OBJ
1178,what,O
1178,s,O
1178,the,O
1178,best,PRED
1178,whey,OBJ
1178,protein,OBJ
1178,i,OBJ
1178,can,OBJ
1178,take,OBJ
1179,what,O
1179,are,O
1179,the,O
1179,most,PRED
1179,useful,ASP
1179,skills,OBJ
1179,for,OBJ
1179,entrepreneurs,OBJ
1179,that,OBJ
1179,can,OBJ
1179,be,OBJ
1179,learned,OBJ
1179,online,OBJ
1181,who,O
1181,was,O
1181,the,O
1181,greatest,PRED
1181,supporter,OBJ
1181,of,OBJ
1181,the,OBJ
1181,catholics,OBJ
1182,what,O
1182,is,O
1182,the,O
1182,best,PRED
1182,way,OBJ
1182,to,OBJ
1182,learn,OBJ
1182,calculus,OBJ
1183,should,O
1183,i,O
1183,work,OBJ
1183,after,OBJ
1183,my,OBJ
1183,bachelors,OBJ
1183,degree,OBJ
1183,or,O
1183,go,OBJ
1183,for,OBJ
1183,master,OBJ
1184,which,O
1184,country,OBJ
1184,has,O
1184,the,O
1184,most,PRED
1184,total,ASP
1184,olympic,ASP
1184,medals,ASP
1185,who,OBJ
1185,holds,O
1185,the,O
1185,record,O
1185,for,O
1185,most,PRED
1185,christmas,ASP
1185,number,ASP
1185,1s,ASP
1186,which,O
1186,gases,OBJ
1186,make,O
1186,up,O
1186,the,O
1186,largest,PRED
1186,percentage,ASP
1186,of,ASP
1186,earth,ASP
1186,s,ASP
1186,atmosphere,ASP
1188,which,O
1188,one,O
1188,is,O
1188,better,PRED
1188,for,O
1188,a,O
1188,better,O
1188,career,ASP
1188,growth,ASP
1188,oracle,OBJ
1188,dba,OBJ
1188,or,O
1188,sql,OBJ
1188,dba,OBJ
1189,who,OBJ
1189,has,O
1189,the,O
1189,most,PRED
1189,followers,ASP
1189,on,ASP
1189,twitter,ASP
1189,in,ASP
1189,india,ASP
1192,which,O
1192,country,OBJ
1192,is,O
1192,highest,PRED
1192,in,O
1192,debt,ASP
1194,what,O
1194,are,O
1194,the,O
1194,best,PRED
1194,ways,OBJ
1194,to,OBJ
1194,propose,OBJ
1194,to,OBJ
1194,your,OBJ
1194,crush,OBJ
1195,what,O
1195,s,O
1195,the,O
1195,best,PRED
1195,way,OBJ
1195,to,OBJ
1195,reduce,OBJ
1195,belly,OBJ
1195,fat,OBJ
1196,what,O
1196,country,OBJ
1196,has,O
1196,the,O
1196,best,PRED
1196,healthcare,ASP
1196,system,ASP
1196,in,ASP
1196,the,ASP
1196,world,ASP
1197,what,O
1197,are,O
1197,the,O
1197,most,PRED
1197,successful,ASP
1197,fintech,OBJ
1197,startups,OBJ
1198,who,O
1198,is,O
1198,the,O
1198,greatest,PRED
1198,multiple,OBJ
1198,sport,OBJ
1198,athlete,OBJ
1198,of,OBJ
1198,all,OBJ
1198,time,OBJ
1200,who,OBJ
1200,won,O
1200,the,O
1200,first,PRED
1200,gold,ASP
1200,medal,ASP
1200,in,ASP
1200,commonwealth,ASP
1200,game,ASP
1200,2018,ASP
1201,what,O
1201,is,O
1201,the,O
1201,best,PRED
1201,protein,OBJ
1201,powder,OBJ
1203,which,O
1203,professional,OBJ
1203,sport,OBJ
1203,pays,ASP
1203,the,O
1203,most,PRED
1203,money,ASP
1204,what,O
1204,are,O
1204,the,O
1204,advantages,PRED
1204,and,PRED
1204,disadvantages,PRED
1204,of,O
1204,online,OBJ
1204,shopping,OBJ
1205,what,O
1205,is,O
1205,the,O
1205,best,PRED
1205,smartphone,OBJ
1205,in,OBJ
1205,the,OBJ
1205,price,OBJ
1205,range,OBJ
1205,7000,OBJ
1205,9000,OBJ
1206,what,O
1206,are,O
1206,the,O
1206,most,PRED
1206,important,ASP
1206,things,OBJ
1206,tourist,OBJ
1206,should,OBJ
1206,know,OBJ
1206,before,OBJ
1206,visiting,OBJ
1206,a,OBJ
1206,country,OBJ
1207,what,O
1207,were,O
1207,the,O
1207,major,OBJ
1207,contributions,OBJ
1207,of,OBJ
1207,the,OBJ
1207,political,OBJ
1207,leaders,OBJ
1207,during,OBJ
1207,ww1,OBJ
1207,and,O
1207,how,O
1207,are,O
1207,the,O
1207,compared,PRED
1207,to,PRED
1207,the,O
1207,ones,OBJ
1207,during,OBJ
1207,the,OBJ
1207,paraguay,OBJ
1207,war,OBJ
1208,what,O
1208,are,O
1208,the,O
1208,top,PRED
1208,10,PRED
1208,most,PRED
1208,beautiful,ASP
1208,cities,OBJ
1208,in,OBJ
1208,the,OBJ
1208,world,OBJ
1208,wikipedia,O
1209,what,O
1209,country,OBJ
1209,in,OBJ
1209,east,OBJ
1209,asia,OBJ
1209,has,O
1209,the,O
1209,most,PRED
1209,urbanized,ASP
1209,population,ASP
1210,what,O
1210,is,O
1210,the,O
1210,corporate,OBJ
1210,culture,OBJ
1210,like,O
1210,at,OBJ
1210,catalyst,OBJ
1210,pharmaceuticals,OBJ
1210,how,O
1210,is,O
1210,the,O
1210,culture,O
1210,different,PRED
1210,than,O
1210,other,OBJ
1210,companies,OBJ
1212,what,O
1212,is,O
1212,the,O
1212,difference,PRED
1212,between,O
1212,wechat,OBJ
1212,and,O
1212,whatsapp,OBJ
1215,what,O
1215,is,O
1215,the,O
1215,best,PRED
1215,way,OBJ
1215,to,OBJ
1215,handle,OBJ
1215,a,OBJ
1215,heart,OBJ
1215,break,OBJ
1216,how,O
1216,can,O
1216,the,O
1216,drive,O
1216,from,O
1216,edmonton,OBJ
1216,to,OBJ
1216,auckland,OBJ
1216,be,O
1216,described,O
1216,and,O
1216,how,O
1216,does,O
1216,the,O
1216,history,ASP
1216,of,O
1216,these,O
1216,cities,O
1216,compare,PRED
1216,and,PRED
1216,contrast,PRED
1216,to,O
1216,the,O
1216,history,O
1216,of,O
1216,vancouver,OBJ
1217,when,O
1217,writing,ASP
1217,a,ASP
1217,peer,ASP
1217,review,ASP
1217,is,O
1217,it,O
1217,better,PRED
1217,protocol,ASP
1217,to,O
1217,quote,OBJ
1217,parts,OBJ
1217,of,OBJ
1217,the,OBJ
1217,orginal,OBJ
1217,work,OBJ
1217,or,O
1217,paraphrase,OBJ
1218,what,O
1218,is,O
1218,the,O
1218,difference,PRED
1218,between,O
1218,wpf,OBJ
1218,vs,O
1218,winforms,OBJ
1218,a,O
1218,delphi,ASP
1218,programmer,ASP
1218,s,ASP
1218,perspective,ASP
1219,where,O
1219,does,O
1219,the,O
1219,us,OBJ
1219,rank,PRED
1219,in,O
1219,world,ASP
1219,healthcare,ASP
1221,what,O
1221,is,O
1221,unusual,PRED
1221,or,PRED
1221,different,PRED
1221,about,O
1221,the,O
1221,food,OBJ
1221,and,OBJ
1221,cuisine,OBJ
1221,in,OBJ
1221,argentina,OBJ
1222,what,O
1222,are,O
1222,some,PRED
1222,good,PRED
1222,recipes,OBJ
1222,to,OBJ
1222,prepare,OBJ
1222,bonefish,OBJ
1222,mussels,OBJ
1223,what,O
1223,is,O
1223,the,O
1223,fastest,PRED
1223,man,OBJ
1223,in,OBJ
1223,the,OBJ
1223,world,OBJ
1223,how,O
1223,fast,O
1224,who,OBJ
1224,has,O
1224,the,O
1224,most,PRED
1224,majors,ASP
1224,in,ASP
1224,men,ASP
1224,s,ASP
1224,tennis,ASP
1225,why,O
1225,are,O
1225,cut,ASP
1225,roses,ASP
1225,doing,ASP
1225,so,O
1225,much,O
1225,better,PRED
1225,in,O
1225,a,O
1225,ceramic,OBJ
1225,vase,OBJ
1225,than,O
1225,a,O
1225,crystal,OBJ
1225,vase,OBJ
1226,what,O
1226,was,O
1226,the,O
1226,best,PRED
1226,episode,OBJ
1226,of,OBJ
1226,friends,OBJ
1227,does,O
1227,the,O
1227,ipad,OBJ
1227,adapter,OBJ
1227,charge,ASP
1227,the,O
1227,iphone,O
1227,6,O
1227,plus,O
1227,faster,PRED
1227,is,O
1227,it,O
1227,safe,O
1227,to,O
1227,use,O
1229,who,O
1229,is,O
1229,the,O
1229,most,PRED
1229,highly,ASP
1229,decorated,ASP
1229,soldier,OBJ
1229,in,OBJ
1229,us,OBJ
1229,history,OBJ
1230,what,O
1230,is,O
1230,the,O
1230,best,PRED
1230,way,OBJ
1230,to,OBJ
1230,market,OBJ
1230,an,OBJ
1230,online,OBJ
1230,ecommerce,OBJ
1230,website,OBJ
1230,selling,OBJ
1230,video,OBJ
1230,games,OBJ
1231,how,O
1231,does,O
1231,a,O
1231,ui,OBJ
1231,ux,OBJ
1231,designer,OBJ
1231,differ,PRED
1231,from,O
1231,a,O
1231,ux,O
1231,designer,O
1232,where,OBJ
1232,is,O
1232,most,PRED
1232,of,O
1232,canada,ASP
1232,s,ASP
1232,hydroelectric,ASP
1232,power,ASP
1232,generated,ASP
1233,what,O
1233,s,O
1233,the,O
1233,best,PRED
1233,fantasy,OBJ
1233,book,OBJ
1237,which,O
1237,bollywood,OBJ
1237,movie,OBJ
1237,you,O
1237,like,ASP
1237,the,O
1237,most,PRED
1237,in,O
1237,2016,ASP
1238,how,O
1238,cold,O
1238,can,O
1238,the,O
1238,gobi,OBJ
1238,desert,OBJ
1238,get,O
1238,and,O
1238,how,O
1238,do,O
1238,its,O
1238,average,ASP
1238,temperatures,ASP
1238,compare,PRED
1238,to,O
1238,the,O
1238,ones,O
1238,in,O
1238,the,O
1238,atacama,OBJ
1238,desert,OBJ
1239,what,O
1239,is,O
1239,the,O
1239,most,PRED
1239,powerful,ASP
1239,mack,OBJ
1239,engine,OBJ
1241,who,OBJ
1241,got,O
1241,the,O
1241,most,PRED
1241,gold,ASP
1241,medals,ASP
1241,this,ASP
1241,year,ASP
1242,what,O
1242,should,O
1242,i,O
1242,choose,O
1242,family,OBJ
1242,or,O
1242,love,OBJ
1242,of,OBJ
1242,my,OBJ
1242,life,OBJ
1243,what,O
1243,would,O
1243,be,O
1243,the,O
1243,best,PRED
1243,way,OBJ
1243,to,OBJ
1243,control,OBJ
1243,anger,OBJ
1245,what,O
1245,s,O
1245,the,O
1245,worst,PRED
1245,hotel,OBJ
1245,in,OBJ
1245,bogot,OBJ
1246,who,OBJ
1246,has,O
1246,won,O
1246,the,O
1246,most,PRED
1246,french,ASP
1246,open,ASP
1246,tennis,ASP
1246,titles,ASP
1247,is,O
1247,the,O
1247,ps4,OBJ
1247,or,O
1247,the,O
1247,xbox,OBJ
1247,one,OBJ
1247,better,PRED
1248,which,O
1248,is,O
1248,the,O
1248,best,PRED
1248,hospital,OBJ
1248,for,OBJ
1248,acl,OBJ
1248,surgery,OBJ
1248,in,OBJ
1248,delhi,OBJ
1250,what,O
1250,is,O
1250,the,O
1250,most,PRED
1250,recent,ASP
1250,hatsune,OBJ
1250,miku,OBJ
1250,game,OBJ
1251,what,O
1251,is,O
1251,the,O
1251,best,PRED
1251,strategy,OBJ
1251,to,O
1251,advertise,ASP
1251,your,ASP
1251,affiliate,ASP
1251,business,ASP
1252,what,O
1252,was,O
1252,the,O
1252,worst,PRED
1252,you,OBJ
1252,ve,OBJ
1252,ever,OBJ
1252,been,OBJ
1252,cheated,OBJ
1252,financially,OBJ
1253,what,O
1253,is,O
1253,the,O
1253,best,PRED
1253,age,OBJ
1253,to,O
1253,neuter,ASP
1253,male,ASP
1253,dog,ASP
1256,george,OBJ
1256,rr,OBJ
1256,martin,OBJ
1256,vs,O
1256,jk,OBJ
1256,rowling,OBJ
1256,who,O
1256,is,O
1256,the,O
1256,better,PRED
1256,story,ASP
1256,writer,ASP
1257,what,O
1257,is,O
1257,the,O
1257,best,PRED
1257,way,OBJ
1257,to,OBJ
1257,progress,OBJ
1257,in,OBJ
1257,life,OBJ
1258,what,O
1258,is,O
1258,the,O
1258,best,PRED
1258,strategy,OBJ
1258,for,O
1258,the,O
1258,promotion,ASP
1258,of,ASP
1258,new,ASP
1258,websites,ASP
1259,what,O
1259,s,O
1259,the,O
1259,most,PRED
1259,popular,ASP
1259,chocolate,OBJ
1259,in,OBJ
1259,europe,OBJ
1260,which,O
1260,are,O
1260,the,O
1260,best,PRED
1260,real,OBJ
1260,estate,OBJ
1260,and,OBJ
1260,construction,OBJ
1260,companies,OBJ
1260,in,OBJ
1260,hyderabad,OBJ
1262,what,O
1262,is,O
1262,the,O
1262,difference,PRED
1262,between,O
1262,the,O
1262,imf,OBJ
1262,and,O
1262,the,O
1262,world,OBJ
1262,bank,OBJ
1263,what,O
1263,are,O
1263,some,PRED
1263,of,O
1263,the,O
1263,best,PRED
1263,ways,OBJ
1263,to,OBJ
1263,promote,OBJ
1263,your,OBJ
1263,blog,OBJ
1264,which,O
1264,summertimes,OBJ
1264,smell,OBJ
1264,cream,OBJ
1264,creates,O
1264,a,O
1264,most,PRED
1264,pleasant,ASP
1264,memories,ASP
1265,which,O
1265,actress,OBJ
1265,has,O
1265,the,O
1265,sexiest,PRED
1265,boobs,ASP
1265,in,ASP
1265,the,ASP
1265,world,ASP
1266,who,OBJ
1266,got,O
1266,the,O
1266,most,PRED
1266,clean,ASP
1266,sheets,ASP
1266,in,ASP
1266,the,ASP
1266,premier,ASP
1266,league,ASP
1266,2016,ASP
1266,17,ASP
1267,what,O
1267,is,O
1267,the,O
1267,difference,PRED
1267,between,O
1267,subjective,OBJ
1267,and,O
1267,objective,OBJ
1267,probabilities,OBJ
1270,what,O
1270,is,O
1270,the,O
1270,difference,PRED
1270,between,O
1270,domain,OBJ
1270,and,O
1270,range,OBJ
1270,describe,O
1270,a,O
1270,real,O
1270,life,O
1270,situation,O
1270,that,O
1270,could,O
1270,be,O
1270,modeled,O
1270,by,O
1270,a,O
1270,function,O
1273,compensation,O
1273,which,O
1273,is,O
1273,the,O
1273,highest,PRED
1273,paying,ASP
1273,work,OBJ
1273,from,OBJ
1273,home,OBJ
1273,job,OBJ
1275,what,O
1275,are,O
1275,good,PRED
1275,side,OBJ
1275,dishes,OBJ
1275,to,O
1275,accompany,ASP
1275,chicken,ASP
1275,with,ASP
1275,mustard,ASP
1275,sauce,ASP
1277,which,O
1277,binoculars,OBJ
1277,view,OBJ
1277,farthest,PRED
1278,what,O
1278,are,O
1278,the,O
1278,best,PRED
1278,ways,OBJ
1278,to,OBJ
1278,lose,OBJ
1278,weight,OBJ
1278,without,OBJ
1278,exercise,OBJ
1279,what,O
1279,is,O
1279,the,O
1279,best,PRED
1279,free,OBJ
1279,porn,OBJ
1279,website,OBJ
1281,who,O
1281,is,O
1281,the,O
1281,hottest,PRED
1281,actress,OBJ
1281,in,OBJ
1281,the,OBJ
1281,bollywood,OBJ
1282,which,O
1282,framework,OBJ
1282,should,O
1282,i,O
1282,choose,O
1282,for,O
1282,cross,ASP
1282,platform,ASP
1282,mobile,ASP
1282,development,ASP
1284,what,O
1284,are,O
1284,some,PRED
1284,good,PRED
1284,gifts,OBJ
1284,i,OBJ
1284,can,OBJ
1284,give,OBJ
1284,my,OBJ
1284,parents,OBJ
1284,on,OBJ
1284,their,OBJ
1284,25th,OBJ
1284,anniversary,OBJ
1286,what,O
1286,s,O
1286,the,O
1286,best,PRED
1286,linux,OBJ
1286,operating,OBJ
1286,system,OBJ
1286,distro,OBJ
1286,for,OBJ
1286,beginners,OBJ
1287,what,O
1287,was,O
1287,the,O
1287,worst,PRED
1287,decision,OBJ
1287,you,OBJ
1287,have,OBJ
1287,ever,OBJ
1287,made,OBJ
1287,as,OBJ
1287,a,OBJ
1287,manager,OBJ
1288,choosing,O
1288,dual,OBJ
1288,or,O
1288,quad,OBJ
1288,core,OBJ
1288,which,O
1288,is,O
1288,better,PRED
1290,how,O
1290,is,O
1290,a,O
1290,communist,OBJ
1290,country,OBJ
1290,better,PRED
1290,than,O
1290,a,O
1290,democratic,OBJ
1290,country,OBJ
1291,what,O
1291,is,O
1291,your,O
1291,favorite,PRED
1291,song,OBJ
1291,and,O
1291,why,O
1292,which,O
1292,is,O
1292,the,O
1292,best,PRED
1292,programming,OBJ
1292,language,OBJ
1292,for,O
1292,beginners,ASP
1293,what,O
1293,brand,OBJ
1293,makes,O
1293,the,O
1293,most,PRED
1293,durable,ASP
1293,heavyduty,ASP
1293,tshirt,ASP
1294,what,O
1294,are,O
1294,the,O
1294,best,PRED
1294,travel,OBJ
1294,hacks,OBJ
1294,you,OBJ
1294,know,OBJ
1295,should,O
1295,i,O
1295,buy,O
1295,a,O
1295,dslr,OBJ
1295,camera,OBJ
1295,or,O
1295,a,O
1295,laptop,OBJ
1296,which,O
1296,is,O
1296,better,PRED
1296,easy,OBJ
1296,going,OBJ
1296,advisor,OBJ
1296,versus,O
1296,expert,OBJ
1296,advisor,OBJ
1296,and,OBJ
1296,research,OBJ
1296,experience,OBJ
1297,which,O
1297,laptop,OBJ
1297,is,O
1297,better,PRED
1297,for,O
1297,a,O
1297,enginnering,ASP
1297,student,ASP
1297,under,ASP
1297,rs,ASP
1297,25000,ASP
1298,what,O
1298,was,O
1298,highest,PRED
1298,temperature,OBJ
1298,in,OBJ
1298,nigeria,OBJ
1298,ever,OBJ
1300,what,O
1300,is,O
1300,the,O
1300,best,PRED
1300,day,OBJ
1300,of,OBJ
1300,the,OBJ
1300,week,OBJ
1300,to,O
1300,shop,ASP
1300,for,ASP
1300,airline,ASP
1300,tickets,ASP
1301,is,O
1301,turkey,OBJ
1301,better,PRED
1301,than,O
1301,saudi,OBJ
1301,arabia,OBJ
1302,what,O
1302,are,O
1302,pros,PRED
1302,and,PRED
1302,cons,PRED
1302,of,O
1302,64bit,OBJ
1302,vs,O
1302,32bit,OBJ
1302,windows,OBJ
1303,what,O
1303,skills,OBJ
1303,do,O
1303,employers,ASP
1303,seek,ASP
1303,the,O
1303,most,PRED
1304,what,O
1304,is,O
1304,the,O
1304,second,PRED
1304,most,PRED
1304,common,PRED
1304,surname,OBJ
1304,in,OBJ
1304,the,OBJ
1304,us,OBJ
1305,what,O
1305,is,O
1305,the,O
1305,best,PRED
1305,way,OBJ
1305,to,OBJ
1305,learn,OBJ
1305,adobe,OBJ
1305,photoshop,OBJ
1305,and,OBJ
1305,illustrator,OBJ
1305,and,O
1305,why,O
1306,what,O
1306,are,O
1306,the,O
1306,best,PRED
1306,substitutes,OBJ
1306,for,OBJ
1306,butter,OBJ
1306,when,OBJ
1306,baking,OBJ
1307,where,O
1307,does,O
1307,the,O
1307,best,PRED
1307,quality,ASP
1307,silk,OBJ
1307,come,O
1307,from,O
1309,who,OBJ
1309,was,O
1309,india,ASP
1309,s,ASP
1309,first,PRED
1309,olympic,ASP
1309,medal,ASP
1309,win,ASP
1309,as,ASP
1309,a,ASP
1309,free,ASP
1309,nation,ASP
1310,which,O
1310,is,O
1310,a,O
1310,good,PRED
1310,solar,OBJ
1310,panel,OBJ
1310,installation,OBJ
1310,provider,OBJ
1310,near,OBJ
1310,ione,OBJ
1310,california,OBJ
1310,ca,OBJ
1311,what,O
1311,s,O
1311,the,O
1311,best,PRED
1311,coffee,OBJ
1312,which,O
1312,is,O
1312,better,PRED
1312,windows,OBJ
1312,2000,OBJ
1312,server,OBJ
1312,or,O
1312,advanced,OBJ
1312,server,OBJ
1313,what,O
1313,are,O
1313,some,PRED
1313,good,PRED
1313,sites,OBJ
1313,to,O
1313,learn,ASP
1313,java,ASP
1315,why,O
1315,do,O
1315,people,O
1315,use,O
1315,credit,OBJ
1315,card,OBJ
1315,instead,PRED
1315,of,PRED
1315,debit,OBJ
1315,cards,OBJ
1317,what,O
1317,are,O
1317,some,PRED
1317,good,PRED
1317,sports,OBJ
1317,for,O
1317,girls,ASP
1317,to,ASP
1317,do,ASP
1319,what,O
1319,are,O
1319,differences,PRED
1319,between,O
1319,disc,OBJ
1319,brake,OBJ
1319,and,O
1319,drum,OBJ
1319,brake,OBJ
1320,what,O
1320,is,O
1320,the,O
1320,best,PRED
1320,way,OBJ
1320,to,OBJ
1320,treat,OBJ
1320,the,OBJ
1320,flu,OBJ
1321,what,O
1321,are,O
1321,the,O
1321,best,PRED
1321,books,OBJ
1321,to,O
1321,learn,ASP
1321,about,ASP
1321,designing,ASP
1321,a,ASP
1321,website,ASP
1323,who,OBJ
1323,has,O
1323,the,O
1323,most,PRED
1323,medals,ASP
1323,in,ASP
1323,this,ASP
1323,year,ASP
1323,s,ASP
1323,winter,ASP
1323,olympics,ASP
1324,what,O
1324,is,O
1324,the,O
1324,best,PRED
1324,url,OBJ
1324,shortener,OBJ
1325,should,O
1325,i,O
1325,go,O
1325,to,O
1325,columbia,OBJ
1325,upenn,OBJ
1325,or,O
1325,dartmouth,OBJ
1326,what,O
1326,are,O
1326,some,PRED
1326,good,PRED
1326,resources,OBJ
1326,for,O
1326,beginner,ASP
1326,to,ASP
1326,start,ASP
1326,learning,ASP
1326,javascript,ASP
1331,what,O
1331,are,O
1331,some,PRED
1331,of,O
1331,the,O
1331,best,PRED
1331,ways,OBJ
1331,to,OBJ
1331,find,OBJ
1331,inner,OBJ
1331,peace,OBJ
1333,what,O
1333,is,O
1333,the,O
1333,best,PRED
1333,program,OBJ
1333,to,OBJ
1333,learn,OBJ
1333,another,OBJ
1333,language,OBJ
1333,and,O
1333,is,O
1333,possibly,O
1333,free,O
1334,what,O
1334,was,O
1334,the,O
1334,biggest,PRED
1334,battle,OBJ
1334,in,OBJ
1334,the,OBJ
1334,american,OBJ
1334,revolution,OBJ
1335,which,O
1335,is,O
1335,the,O
1335,best,PRED
1335,book,OBJ
1335,to,OBJ
1335,learn,OBJ
1335,data,OBJ
1335,structures,OBJ
1335,and,OBJ
1335,graphs,OBJ
1335,with,OBJ
1335,java,OBJ
1336,which,O
1336,mlb,OBJ
1336,team,OBJ
1336,scored,O
1336,the,O
1336,most,PRED
1336,runs,ASP
1336,in,ASP
1336,a,ASP
1336,game,ASP
1337,what,O
1337,is,O
1337,the,O
1337,strangest,PRED
1337,place,OBJ
1337,where,OBJ
1337,you,OBJ
1337,had,OBJ
1337,sex,OBJ
1339,what,O
1339,are,O
1339,the,O
1339,best,PRED
1339,ways,OBJ
1339,to,OBJ
1339,think,OBJ
1339,of,OBJ
1339,ideas,OBJ
1339,for,OBJ
1339,a,OBJ
1339,startup,OBJ
1340,who,O
1340,is,O
1340,the,O
1340,worst,PRED
1340,person,OBJ
1340,in,OBJ
1340,the,OBJ
1340,world,OBJ
1341,what,O
1341,is,O
1341,the,O
1341,tallest,PRED
1341,tower,OBJ
1341,in,OBJ
1341,the,OBJ
1341,uk,OBJ
1342,what,O
1342,is,O
1342,the,O
1342,primary,PRED
1342,religion,OBJ
1342,in,OBJ
1342,france,OBJ
